縣市,行政區,租賃年月日,建物型態,主要用途,租賃層次,總樓層數,建築完成年月,建物面積平方公尺,建物面積坪,房,廳,衛,有無隔間,有無傢俱,有無電梯,出租型態,月租金元,每坪月租金元,案件編號
新北市,五股區,1140930,住宅大樓(11層含以上有電梯),住家用,十七層,17,0850703,34.870000000000005,10.55,1,1,1,有,有,有,獨立套房,15400,1460.0,RPPOMLLJIIKGFBF37CC
新北市,林口區,1140922,住宅大樓(11層含以上有電梯),集合住宅,三層,11,1101101,149.88,45.34,3,2,2,有,有,有,整棟(戶)出租,22000,485.0,RPTOMLLJIIKGFBF77CC
新北市,五股區,1140927,住宅大樓(11層含以上有電梯),集合住宅,九層,19,1100209,108.53999999999999,32.83,2,2,1,有,無,有,整棟(戶)出租,23500,716.0,RPUOMLLJIIKGFBF87CC
新北市,五股區,1140924,住宅大樓(11層含以上有電梯),集合住宅,三層,15,1140508,76.77,23.22,2,1,1,有,有,有,整棟(戶)出租,19400,835.0,RPVOMLLJIIKGFBF97CC
新北市,新莊區,1140919,公寓(5樓含以下無電梯),住家用,四層,4,0570915,108.9,32.94,3,2,2,有,有,無,整棟(戶)出租,19000,577.0,RPWOMLLJIIKGFBF08CC
新北市,泰山區,1140915,華廈(10層含以下有電梯),住家用,八層,9,0930423,101.82,30.8,2,1,1,有,有,有,整棟(戶)出租,19000,617.0,RPRPMLLJIIKGFBF67CC
新北市,新莊區,1140915,華廈(10層含以下有電梯),住家用,五層,5,0900716,96.42,29.17,5,2,5,有,有,有,分租套房,14000,480.0,RPSPMLLJIIKGFBF77CC
新北市,新店區,1140925,華廈(10層含以下有電梯),住家用,九層,9,0890330,119.06,36.02,4,2,2,有,無,有,整棟(戶)出租,24250,673.0,RPPNMLLJIIKGFCF37CC
新北市,新店區,1140915,公寓(5樓含以下無電梯),住家用,四層,5,0750828,105.83,32.01,3,2,1,有,有,無,整棟(戶)出租,16500,515.0,RPSNMLLJIIKGFCF67CC
新北市,新店區,1140911,公寓(5樓含以下無電梯),住家用,五層,5,0691212,92.16,27.88,3,2,1,有,有,無,整棟(戶)出租,16500,592.0,RPTNMLLJIIKGFCF77CC
新北市,新店區,1140912,公寓(5樓含以下無電梯),住家用,三層,5,0720308,90.95,27.51,3,1,1,有,有,無,整棟(戶)出租,18000,654.0,RPUNMLLJIIKGFCF87CC
新北市,新店區,1140906,店面(店鋪),住家用,一層,3,0560124,23.49,7.11,8,4,8,有,無,無,,9333,1313.0,RPWNMLLJIIKGFCF08CC
新北市,新店區,1140906,店面(店鋪),住家用,一層,3,0560124,23.49,7.11,8,4,8,有,無,無,,9334,1314.0,RPXNMLLJIIKGFCF18CC
新北市,新店區,1140906,店面(店鋪),住家用,一層,3,0560124,23.49,7.11,8,4,8,有,無,無,,9333,1313.0,RPOOMLLJIIKGFCF37CC
新北市,新店區,1140908,住宅大樓(11層含以上有電梯),住家用,六層,14,0921201,108.08999999999999,32.7,2,2,2,有,有,有,整棟(戶)出租,25000,765.0,RPPOMLLJIIKGFCF47CC
新北市,汐止區,1140920,華廈(10層含以下有電梯),住家用,六層,7,0871008,125.41,37.94,3,2,2,有,有,有,整棟(戶)出租,20000,527.0,RPRNMLLJIIKGFDF67CC
新北市,汐止區,1140930,住宅大樓(11層含以上有電梯),住家用,十層,15,1060725,86.69999999999999,26.23,2,2,1,有,無,有,整棟(戶)出租,27000,1029.0,RPXNMLLJIIKGFDF28CC
新北市,汐止區,1140925,住宅大樓(11層含以上有電梯),住家用,二十六層,36,0851230,62.97,19.05,2,1,1,有,有,有,整棟(戶)出租,17000,892.0,RPOOMLLJIIKGFDF47CC
新北市,汐止區,1140921,住宅大樓(11層含以上有電梯),集合住宅,二十三層,23,1070926,105.6,31.94,2,2,2,有,無,有,整棟(戶)出租,27800,870.0,RPPOMLLJIIKGFDF57CC
新北市,汐止區,1140908,華廈(10層含以下有電梯),住家用,三層,10,0970916,123.96000000000001,37.5,3,2,1,有,無,有,整棟(戶)出租,15000,400.0,RPROMLLJIIKGFDF77CC
新北市,淡水區,1140921,住宅大樓(11層含以上有電梯),住家用,七層,31,0880811,73.78,22.32,2,2,1,有,無,有,整棟(戶)出租,15000,672.0,RPQNMLLJIIKGFEF67CC
新北市,淡水區,1140919,住宅大樓(11層含以上有電梯),住家用,三層,24,0961121,72.39,21.9,2,1,1,有,有,有,整棟(戶)出租,16905,772.0,RPSNMLLJIIKGFEF87CC
新北市,淡水區,1140924,公寓(5樓含以下無電梯),住家用,四層,5,0780310,28.92,8.75,1,1,1,有,有,無,獨立套房,6500,743.0,RPXNMLLJIIKGFEF38CC
新北市,淡水區,1140924,公寓(5樓含以下無電梯),住家用,五層,5,0730303,105.96,32.05,1,1,1,有,有,無,獨立套房,15000,468.0,RPOOMLLJIIKGFEF57CC
新北市,淡水區,1140908,住宅大樓(11層含以上有電梯),住家用,十二層,15,0840612,162.79000000000002,49.24,3,2,2,有,有,有,整棟(戶)出租,22700,461.0,RPPOMLLJIIKGFEF67CC
新北市,淡水區,1140926,店面(店鋪),住家用,一層,4,0670621,72.78,22.02,1,1,1,有,無,無,,25000,1136.0,RPROMLLJIIKGFEF87CC
新北市,淡水區,1140926,華廈(10層含以下有電梯),住家用,五層,6,0810706,146.21,44.23,2,2,1,有,無,有,整棟(戶)出租,16500,373.0,RPSOMLLJIIKGFEF97CC
新北市,淡水區,1140908,住宅大樓(11層含以上有電梯),住家用,二層,14,0961002,34.57,10.46,1,0,1,有,有,有,獨立套房,7800,746.0,RPUOMLLJIIKGFEF18CC
新北市,淡水區,1140925,華廈(10層含以下有電梯),住家用,三層,8,0871103,161.39,48.82,3,2,2,有,有,有,整棟(戶)出租,26870,550.0,RPWOMLLJIIKGFEF38CC
新北市,淡水區,1140923,住宅大樓(11層含以上有電梯),住家用,二十層,20,1080222,88.02000000000001,26.63,1,1,1,有,有,有,獨立套房,16000,601.0,RPXOMLLJIIKGFEF48CC
新北市,淡水區,1140915,住宅大樓(11層含以上有電梯),住家用,十五層,15,0971008,46.9,14.19,3,0,3,有,有,有,分租套房,9800,691.0,RPOPMLLJIIKGFEF67CC
新北市,淡水區,1140924,住宅大樓(11層含以上有電梯),住家用,五層,14,1050816,143.76,43.49,2,2,1,有,無,有,整棟(戶)出租,16167,372.0,RPSPMLLJIIKGFEF08CC
新北市,瑞芳區,1140915,公寓(5樓含以下無電梯),住家用,一層,5,0821224,127.14999999999999,38.46,3,2,2,有,有,無,整棟(戶)出租,15000,390.0,RPPNMLLJIIKGFFF67CC
新北市,蘆洲區,1140902,公寓(5樓含以下無電梯),住家用,四層,5,0701209,20.0,6.05,4,0,4,有,有,無,分租套房,11500,1901.0,RPPNMLLJIIKGFGF77CC
新北市,蘆洲區,1140928,公寓(5樓含以下無電梯),住家用,三層,5,0720801,93.26,28.21,2,2,2,有,有,無,整棟(戶)出租,10000,354.0,RPTNMLLJIIKGFGF18CC
新北市,三重區,1140924,公寓(5樓含以下無電梯),住家用,二層,4,0600501,63.38,19.17,2,1,1,有,有,無,整棟(戶)出租,23000,1200.0,RPUNMLLJIIKGFGF28CC
新北市,蘆洲區,1140924,住宅大樓(11層含以上有電梯),住家用,一層,14,0880727,64.36,19.47,1,1,1,有,有,有,獨立套房,17600,904.0,RPVNMLLJIIKGFGF38CC
新北市,三重區,1140930,公寓(5樓含以下無電梯),住家用,一層,4,0730521,20.96,6.34,1,1,1,有,有,無,獨立套房,18000,2839.0,RPWNMLLJIIKGFGF48CC
新北市,蘆洲區,1140922,公寓(5樓含以下無電梯),住家用,四層,5,0701209,15.0,4.54,4,0,4,有,有,無,分租套房,10000,2204.0,RPXNMLLJIIKGFGF58CC
新北市,三重區,1140924,公寓(5樓含以下無電梯),住家用,四層,4,0630523,80.25,24.28,3,1,1,有,無,無,整棟(戶)出租,14000,577.0,RPOOMLLJIIKGFGF77CC
新北市,三重區,1140926,公寓(5樓含以下無電梯),住家用,三層,4,0590701,69.23,20.94,2,2,1,有,無,無,整棟(戶)出租,17000,812.0,RPPOMLLJIIKGFGF87CC
新北市,三重區,1140923,公寓(5樓含以下無電梯),住家用,二層,4,0730425,23.81,7.2,2,1,1,有,有,無,整棟(戶)出租,9000,1250.0,RPROMLLJIIKGFGF08CC
新北市,三重區,1140927,公寓(5樓含以下無電梯),住家用,三層,4,0631107,78.52,23.75,3,1,1,有,無,無,整棟(戶)出租,16000,674.0,RPSOMLLJIIKGFGF18CC
新北市,三重區,1140924,住宅大樓(11層含以上有電梯),住家用,八層,14,0920415,97.86,29.6,3,2,2,有,有,有,整棟(戶)出租,28000,946.0,RPTOMLLJIIKGFGF28CC
新北市,三重區,1140912,公寓(5樓含以下無電梯),住家用,五層,5,0720613,75.84,22.94,2,1,1,有,無,無,整棟(戶)出租,13500,588.0,RPUOMLLJIIKGFGF38CC
新北市,三重區,1140922,公寓(5樓含以下無電梯),住家用,四層,4,0631106,60.26,18.23,3,1,2,有,有,無,整棟(戶)出租,15000,823.0,RPVOMLLJIIKGFGF48CC
新北市,三重區,1140920,公寓(5樓含以下無電梯),住家用,三層,4,0620801,38.12,11.53,3,1,1,有,有,無,整棟(戶)出租,15000,1301.0,RPWOMLLJIIKGFGF58CC
新北市,三重區,1140915,住宅大樓(11層含以上有電梯),住家用,三層,11,1001223,102.21000000000001,30.92,2,2,2,有,有,有,整棟(戶)出租,26000,841.0,RPXOMLLJIIKGFGF68CC
新北市,三重區,1140929,公寓(5樓含以下無電梯),住家用,四層,5,0700304,40.0,12.1,1,1,1,有,有,無,獨立套房,15000,1240.0,RPOPMLLJIIKGFGF87CC
新北市,三重區,1140918,公寓(5樓含以下無電梯),住家用,三層,5,0690805,81.0,24.5,1,1,1,有,無,無,獨立套房,11000,449.0,RPPPMLLJIIKGFGF97CC
新北市,蘆洲區,1140924,公寓(5樓含以下無電梯),住家用,一層,5,0790206,106.87,32.33,3,2,1,有,有,無,整棟(戶)出租,23000,711.0,RPRPMLLJIIKGFGF18CC
新北市,三重區,1140911,公寓(5樓含以下無電梯),住家用,三層,3,0600115,65.7,19.87,3,2,1,有,有,無,整棟(戶)出租,15500,780.0,RPSPMLLJIIKGFGF28CC
新北市,三重區,1140910,公寓(5樓含以下無電梯),住家用,三層,5,0780131,17.2,5.2,5,0,5,有,有,無,分租套房,10000,1922.0,RPTPMLLJIIKGFGF38CC
新北市,三重區,1140916,公寓(5樓含以下無電梯),住家用,三層,5,0780131,17.2,5.2,5,0,5,有,有,無,分租套房,11000,2114.0,RPUPMLLJIIKGFGF48CC
新北市,三重區,1140916,公寓(5樓含以下無電梯),住家用,三層,5,0780131,17.2,5.2,5,0,5,有,有,無,分租套房,13500,2595.0,RPVPMLLJIIKGFGF58CC
新北市,三重區,1140918,公寓(5樓含以下無電梯),住家用,三層,5,0780131,17.2,5.2,5,0,5,有,有,無,分租套房,13000,2499.0,RPWPMLLJIIKGFGF68CC
新北市,三重區,1140927,公寓(5樓含以下無電梯),住家用,三層,5,0780131,17.2,5.2,5,0,5,有,有,無,分租套房,11650,2239.0,RPXPMLLJIIKGFGF78CC
新北市,永和區,1140919,透天厝,住家用,全,1,0611023,26.0,7.87,1,1,1,有,有,無,整棟(戶)出租,17000,2161.0,RPPNMLLJIIKGFHF87CC
新北市,永和區,1140930,公寓(5樓含以下無電梯),住家用,三層,4,0620925,92.75,28.06,3,2,2,有,有,無,整棟(戶)出租,30000,1069.0,RPTNMLLJIIKGFHF28CC
新北市,鶯歌區,1140920,華廈(10層含以下有電梯),住家用,三層,7,0810430,103.56,31.33,4,2,2,有,有,有,整棟(戶)出租,19000,607.0,RPPNMLLJIIKGFIF97CC
新北市,三峽區,1140921,住宅大樓(11層含以上有電梯),住家用,三層,15,0960409,209.07,63.24,4,2,2,有,有,有,整棟(戶)出租,30000,474.0,RPSNMLLJIIKGFIF28CC
新北市,鶯歌區,1140924,華廈(10層含以下有電梯),住家用,五層,7,0840815,30.38,9.19,1,1,1,有,有,有,獨立套房,8400,914.0,RPWNMLLJIIKGFIF68CC
新北市,鶯歌區,1140929,華廈(10層含以下有電梯),住家用,四層,10,0941128,210.04999999999998,63.54,4,2,2,有,無,有,整棟(戶)出租,25000,393.0,RPXNMLLJIIKGFIF78CC
新北市,鶯歌區,1140914,公寓(5樓含以下無電梯),住家用,一層,5,0840516,103.06,31.18,2,2,2,有,有,無,整棟(戶)出租,12000,385.0,RPPOMLLJIIKGFIF08CC
新北市,三峽區,1140926,住宅大樓(11層含以上有電梯),集合住宅,四層,13,1021030,135.94,41.12,3,1,2,有,有,有,整棟(戶)出租,21000,511.0,RPQOMLLJIIKGFIF18CC
新北市,三峽區,1140911,住宅大樓(11層含以上有電梯),住家用,二層,15,0960409,175.75,53.16,3,2,2,有,有,有,整棟(戶)出租,24300,457.0,RPROMLLJIIKGFIF28CC
新北市,鶯歌區,1140917,住宅大樓(11層含以上有電梯),住家用,六層,12,0831221,117.94,35.68,3,2,2,有,有,有,整棟(戶)出租,13000,364.0,RPSOMLLJIIKGFIF38CC
新北市,樹林區,1140923,公寓(5樓含以下無電梯),住家用,四層,5,0700123,99.0,29.95,3,1,1,有,無,無,整棟(戶)出租,15000,501.0,RPTOMLLJIIKGFIF48CC
新北市,土城區,1140922,住宅大樓(11層含以上有電梯),住家用,四層,14,0851220,60.410000000000004,18.27,2,1,1,有,有,有,整棟(戶)出租,19000,1040.0,RPPNMLMJIIKGFAF27CC
新北市,板橋區,1140924,住宅大樓(11層含以上有電梯),住家用,十一層,19,,15.0,4.54,4,2,2,有,有,有,分租雅房,15800,3482.0,RPQNMLMJIIKGFAF37CC
新北市,土城區,1140930,住宅大樓(11層含以上有電梯),集合住宅,十層,20,1130131,66.22999999999999,20.03,2,1,1,有,無,有,整棟(戶)出租,23000,1148.0,RPSNMLMJIIKGFAF57CC
新北市,土城區,1140918,住宅大樓(11層含以上有電梯),住家用,十一層,13,0931125,81.87,24.77,2,1,1,有,有,有,整棟(戶)出租,18000,727.0,RPUNMLMJIIKGFAF77CC
新北市,板橋區,1140919,住宅大樓(11層含以上有電梯),集合住宅,十八層,18,1090804,126.13,38.15,2,1,1,有,有,有,整棟(戶)出租,35000,917.0,RPVNMLMJIIKGFAF87CC
新北市,板橋區,1140917,公寓(5樓含以下無電梯),住家用,四層,5,0720513,68.04,20.58,3,1,1,有,無,無,整棟(戶)出租,17000,826.0,RPWNMLMJIIKGFAF97CC
新北市,板橋區,1140925,公寓(5樓含以下無電梯),住家用,四層,5,,115.11,34.82,3,2,2,有,有,無,整棟(戶)出租,25000,718.0,RPXNMLMJIIKGFAF08CC
新北市,土城區,1140926,住宅大樓(11層含以上有電梯),集合住宅,三層,15,1121116,142.06,42.97,3,1,2,有,有,有,整棟(戶)出租,30000,698.0,RPOOMLMJIIKGFAF27CC
新北市,板橋區,1140912,公寓(5樓含以下無電梯),住家用,四層,5,,73.43,22.21,2,1,1,有,有,無,整棟(戶)出租,14000,630.0,RPPOMLMJIIKGFAF37CC
新北市,土城區,1140926,住宅大樓(11層含以上有電梯),集合住宅,三層,15,1121116,142.06,42.97,3,1,2,有,有,有,整棟(戶)出租,30000,698.0,RPSOMLMJIIKGFAF67CC
新北市,泰山區,1140927,公寓(5樓含以下無電梯),住家用,四層,5,0721121,75.64,22.88,2,2,1,有,有,無,整棟(戶)出租,13000,568.0,RPQNMLMJIIKGFBF47CC
新北市,林口區,1140831,住宅大樓(11層含以上有電梯),集合住宅,五層,29,1080531,158.84,48.05,3,2,2,有,無,有,整棟(戶)出租,40000,832.0,RPRNMLMJIIKGFBF57CC
新北市,泰山區,1140926,華廈(10層含以下有電梯),住家用,九層,9,0930423,130.71,39.54,3,2,2,有,無,有,整棟(戶)出租,29112,736.0,RPSNMLMJIIKGFBF67CC
新北市,新莊區,1140920,公寓(5樓含以下無電梯),住家用,三層,4,0641107,52.64,15.92,2,1,1,有,有,無,整棟(戶)出租,10000,628.0,RPVNMLMJIIKGFBF97CC
新北市,五股區,1140929,住宅大樓(11層含以上有電梯),住家用,十層,12,0840715,132.81,40.18,3,2,2,有,無,有,整棟(戶)出租,21000,523.0,RPWNMLMJIIKGFBF08CC
新北市,林口區,1140926,住宅大樓(11層含以上有電梯),住家用,十二層,16,0790704,180.12,54.49,4,2,2,有,有,有,整棟(戶)出租,31500,578.0,RPXNMLMJIIKGFBF18CC
新北市,新莊區,1140916,住宅大樓(11層含以上有電梯),集合住宅,十五層,15,1130422,131.21,39.69,3,2,2,有,有,有,整棟(戶)出租,26000,655.0,RPOOMLMJIIKGFBF37CC
新北市,新莊區,1140916,住宅大樓(11層含以上有電梯),集合住宅,十九層,22,1061205,100.13,30.29,1,1,1,有,有,有,獨立套房,18000,594.0,RPPOMLMJIIKGFBF47CC
新北市,新莊區,1140924,住宅大樓(11層含以上有電梯),住家用,五層,12,0821207,37.06,11.21,1,0,1,有,有,有,獨立套房,15000,1338.0,RPQOMLMJIIKGFBF57CC
新北市,新莊區,1140923,公寓(5樓含以下無電梯),住家用,三層,4,0680112,78.6,23.78,3,2,1,有,有,無,整棟(戶)出租,23000,967.0,RPROMLMJIIKGFBF67CC
新北市,新莊區,1140923,華廈(10層含以下有電梯),住家用,七層,7,0861210,101.38,30.67,3,2,2,有,無,有,整棟(戶)出租,29000,946.0,RPSOMLMJIIKGFBF77CC
新北市,新莊區,1140923,公寓(5樓含以下無電梯),住家用,三層,5,0740216,90.47,27.37,3,2,2,有,有,無,整棟(戶)出租,25000,914.0,RPTOMLMJIIKGFBF87CC
新北市,泰山區,1140924,住宅大樓(11層含以上有電梯),住家用,五層,12,0851220,83.9,25.38,2,1,2,有,有,有,整棟(戶)出租,19800,780.0,RPUOMLMJIIKGFBF97CC
新北市,新店區,1140930,住宅大樓(11層含以上有電梯),住家用,三層,11,0810215,50.27,15.21,1,0,1,有,無,有,獨立套房,15000,986.0,RPQNMLMJIIKGFCF57CC
新北市,新店區,1140925,住宅大樓(11層含以上有電梯),集合住宅,三層,12,0750527,93.95,28.42,3,2,1,有,有,有,整棟(戶)出租,27000,950.0,RPRNMLMJIIKGFCF67CC
新北市,新店區,1140925,公寓(5樓含以下無電梯),住家用,二層,4,,69.24,20.95,3,2,3,有,無,無,整棟(戶)出租,25000,1194.0,RPSNMLMJIIKGFCF77CC
新北市,新店區,1140924,住宅大樓(11層含以上有電梯),住家用,三層,15,0980306,91.78,27.76,2,1,1,有,有,有,整棟(戶)出租,25000,900.0,RPTNMLMJIIKGFCF87CC
新北市,汐止區,1141001,華廈(10層含以下有電梯),住家用,二層,8,0830520,98.32000000000001,29.74,3,2,2,有,無,有,整棟(戶)出租,23800,800.0,RPPNMLMJIIKGFDF57CC
新北市,汐止區,1141001,公寓(5樓含以下無電梯),住家用,三層,4,0700616,88.96,26.91,2,1,1,有,有,無,整棟(戶)出租,20000,743.0,RPQNMLMJIIKGFDF67CC
新北市,汐止區,1140926,公寓(5樓含以下無電梯),住家用,三層,4,0860204,100.88,30.52,2,2,1,有,無,無,整棟(戶)出租,19900,652.0,RPRNMLMJIIKGFDF77CC
新北市,汐止區,1140926,住宅大樓(11層含以上有電梯),住家用,十一層,14,0830204,90.9,27.5,3,2,2,有,有,有,整棟(戶)出租,24700,898.0,RPSNMLMJIIKGFDF87CC
新北市,汐止區,1140915,住宅大樓(11層含以上有電梯),住家用,十層,18,0831216,95.77,28.97,3,1,2,有,無,有,整棟(戶)出租,21000,725.0,RPTNMLMJIIKGFDF97CC
新北市,汐止區,1140920,住宅大樓(11層含以上有電梯),住家用,十五層,15,0850627,109.97,33.27,2,1,1,有,有,有,整棟(戶)出租,13000,391.0,RPUNMLMJIIKGFDF08CC
新北市,汐止區,1140922,住宅大樓(11層含以上有電梯),集合住宅,見其他登記事項,11,1111223,60.31,18.24,1,1,1,有,無,有,整棟(戶)出租,23000,1261.0,RPXNMLMJIIKGFDF38CC
新北市,汐止區,1140920,住宅大樓(11層含以上有電梯),住家用,三十四層,36,0851230,89.35,27.03,3,2,2,有,無,有,整棟(戶)出租,22000,814.0,RPOOMLMJIIKGFDF57CC
新北市,汐止區,1140920,公寓(5樓含以下無電梯),住家用,二層,2,0611030,79.8,24.14,3,2,1,有,無,無,整棟(戶)出租,22000,911.0,RPPOMLMJIIKGFDF67CC
新北市,淡水區,1140917,住宅大樓(11層含以上有電梯),住家用,七層,12,0830809,80.28,24.28,2,1,1,有,有,有,整棟(戶)出租,14000,576.0,RPPNMLMJIIKGFEF67CC
新北市,淡水區,1140914,住宅大樓(11層含以上有電梯),住家用,二層,12,1080306,95.35,28.84,2,2,1,有,有,有,整棟(戶)出租,15000,520.0,RPQNMLMJIIKGFEF77CC
新北市,淡水區,1140921,住宅大樓(11層含以上有電梯),住家用,三層,16,0840831,180.96,54.74,3,2,2,有,有,有,整棟(戶)出租,22400,409.0,RPRNMLMJIIKGFEF87CC
新北市,淡水區,1140925,公寓(5樓含以下無電梯),住家用,二層,5,0710223,123.12,37.24,3,2,2,有,無,無,整棟(戶)出租,19900,534.0,RPUNMLMJIIKGFEF18CC
新北市,瑞芳區,1141001,華廈(10層含以下有電梯),集合住宅,見其他登記事項,8,0961219,217.88,65.91,4,2,3,有,有,有,整棟(戶)出租,17000,258.0,RPPNMLMJIIKGFFF77CC
新北市,蘆洲區,1141001,公寓(5樓含以下無電梯),住家用,一層,4,0700605,79.0,23.9,3,1,1,有,有,無,整棟(戶)出租,23000,962.0,RPPNMLMJIIKGFGF87CC
新北市,三重區,1140922,公寓(5樓含以下無電梯),住家用,四層,4,0660823,72.0,21.78,2,1,1,有,有,無,整棟(戶)出租,20000,918.0,RPQNMLMJIIKGFGF97CC
新北市,蘆洲區,1140919,公寓(5樓含以下無電梯),住家用,三層,5,0701111,93.0,28.13,3,1,1,有,無,無,整棟(戶)出租,14000,498.0,RPSNMLMJIIKGFGF18CC
新北市,三重區,1140918,公寓(5樓含以下無電梯),住家用,四層,4,0640616,84.86,25.67,3,1,1,有,有,無,整棟(戶)出租,14500,565.0,RPTNMLMJIIKGFGF28CC
新北市,三重區,1140916,公寓(5樓含以下無電梯),住家用,二層,5,0820211,37.08,11.22,2,1,1,有,有,無,整棟(戶)出租,17000,1516.0,RPUNMLMJIIKGFGF38CC
新北市,蘆洲區,1140924,華廈(10層含以下有電梯),住家用,三層,7,0860624,113.54,34.35,3,2,2,有,有,有,整棟(戶)出租,28000,815.0,RPVNMLMJIIKGFGF48CC
新北市,蘆洲區,1140916,公寓(5樓含以下無電梯),住家用,五層,5,0701224,91.0,27.53,3,2,2,有,有,無,整棟(戶)出租,21300,774.0,RPWNMLMJIIKGFGF58CC
新北市,蘆洲區,1140919,公寓(5樓含以下無電梯),住家用,三層,5,0731011,93.19,28.19,3,2,2,有,有,無,整棟(戶)出租,29000,1029.0,RPOOMLMJIIKGFGF87CC
新北市,三重區,1140924,住宅大樓(11層含以上有電梯),住家用,八層,13,0840315,82.01,24.81,1,1,1,有,無,有,整棟(戶)出租,24000,967.0,RPPOMLMJIIKGFGF97CC
新北市,三重區,1140926,公寓(5樓含以下無電梯),住家用,三層,4,0600322,40.67,12.3,3,2,3,有,有,無,整棟(戶)出租,18000,1463.0,RPQOMLMJIIKGFGF08CC
新北市,三重區,1140920,公寓(5樓含以下無電梯),住家用,四層,4,0611212,74.0,22.39,3,2,2,有,有,無,整棟(戶)出租,25000,1117.0,RPROMLMJIIKGFGF18CC
新北市,蘆洲區,1140908,華廈(10層含以下有電梯),住家用,六層,7,0820510,116.27,35.17,3,2,2,有,無,有,整棟(戶)出租,29000,825.0,RPSOMLMJIIKGFGF28CC
新北市,三重區,1140908,華廈(10層含以下有電梯),住家用,四層,7,1020426,19.83,6.0,3,0,3,有,有,有,分租套房,20500,3417.0,RPTOMLMJIIKGFGF38CC
新北市,三重區,1140928,住宅大樓(11層含以上有電梯),集合住宅,九層,15,1140306,102.43,30.99,3,1,1,有,無,有,整棟(戶)出租,32000,1033.0,RPVOMLMJIIKGFGF58CC
新北市,三重區,1140926,華廈(10層含以下有電梯),住家用,五層,7,0890405,75.58,22.86,2,1,1,有,有,有,整棟(戶)出租,26300,1150.0,RPWOMLMJIIKGFGF68CC
新北市,三重區,1140926,住宅大樓(11層含以上有電梯),住家用,十八層,27,1011220,69.08,20.9,1,1,1,有,有,有,獨立套房,24000,1149.0,RPXOMLMJIIKGFGF78CC
新北市,三重區,1140930,住宅大樓(11層含以上有電梯),住家用,六層,36,0970627,37.17,11.24,1,0,1,有,有,有,獨立套房,17000,1512.0,RPPPMLMJIIKGFGF08CC
新北市,三重區,1140926,住宅大樓(11層含以上有電梯),住家用,十八層,27,1011220,69.08,20.9,1,1,1,有,有,有,獨立套房,24000,1149.0,RPQPMLMJIIKGFGF18CC
新北市,三重區,1140924,住宅大樓(11層含以上有電梯),集合住宅,六層,15,1111201,142.02,42.96,2,2,2,有,無,有,整棟(戶)出租,37000,861.0,RPSPMLMJIIKGFGF38CC
新北市,蘆洲區,1140905,公寓(5樓含以下無電梯),住家用,三層,4,0660715,32.0,9.68,4,2,2,有,有,無,分租套房,29000,2996.0,RPTPMLMJIIKGFGF48CC
新北市,蘆洲區,1140905,公寓(5樓含以下無電梯),住家用,三層,4,0660715,32.0,9.68,4,0,2,有,有,無,分租套房,29000,2996.0,RPUPMLMJIIKGFGF58CC
新北市,三重區,1140903,公寓(5樓含以下無電梯),住家用,五層,5,0741109,18.97,5.74,5,1,3,有,有,無,分租雅房,17000,2962.0,RPVPMLMJIIKGFGF68CC
新北市,中和區,1140930,住宅大樓(11層含以上有電梯),住家用,十二層,14,0890113,83.53999999999999,25.27,2,1,1,有,有,有,整棟(戶)出租,21230,840.0,RPPNMLMJIIKGFHF97CC
新北市,永和區,1140918,公寓(5樓含以下無電梯),住家用,一層,5,0670621,89.56,27.09,5,2,2,有,有,無,整棟(戶)出租,30000,1107.0,RPQNMLMJIIKGFHF08CC
新北市,中和區,1140915,住宅大樓(11層含以上有電梯),住家用,二層,13,0851220,79.34,24.0,2,2,1,有,有,有,整棟(戶)出租,28000,1167.0,RPRNMLMJIIKGFHF18CC
新北市,永和區,1140906,華廈(10層含以下有電梯),住家用,一層,7,0841018,16.53,5.0,3,1,0,有,無,有,分租套房,13000,2600.0,RPVNMLMJIIKGFHF58CC
新北市,永和區,1140908,住宅大樓(11層含以上有電梯),住家用,十四層,25,0850322,10.5,3.18,3,1,2,有,有,有,分租雅房,12800,4030.0,RPWNMLMJIIKGFHF68CC
新北市,中和區,1140925,公寓(5樓含以下無電梯),住家用,三層,5,0671129,86.88,26.28,3,2,2,有,有,無,整棟(戶)出租,24000,913.0,RPQOMLMJIIKGFHF18CC
新北市,中和區,1140930,公寓(5樓含以下無電梯),住家用,三層,4,0660210,77.28,23.38,3,2,1,有,有,無,整棟(戶)出租,19800,847.0,RPROMLMJIIKGFHF28CC
新北市,中和區,1140925,住宅大樓(11層含以上有電梯),住家用,六層,22,0880915,96.09,29.07,2,2,1,有,有,有,整棟(戶)出租,26000,894.0,RPSOMLMJIIKGFHF38CC
新北市,中和區,1141001,住宅大樓(11層含以上有電梯),集合住宅,九層,14,0831229,176.35,53.35,3,2,2,有,有,有,整棟(戶)出租,22800,427.0,RPUOMLMJIIKGFHF58CC
新北市,中和區,1140923,住宅大樓(11層含以上有電梯),住家用,十層,14,0871230,56.18000000000001,16.99,1,1,1,有,無,有,整棟(戶)出租,18000,1059.0,RPVOMLMJIIKGFHF68CC
新北市,中和區,1140919,公寓(5樓含以下無電梯),住家用,三層,5,0740206,102.86,31.12,3,2,2,有,無,無,整棟(戶)出租,26000,836.0,RPWOMLMJIIKGFHF78CC
新北市,永和區,1140909,透天厝,住商用,全,4,0630911,21.58,6.53,12,12,12,有,有,無,分租套房,21000,3217.0,RPOPMLMJIIKGFHF08CC
